,bitfinex_MTS,bitfinex_OPEN,bitfinex_CLOSE,bitfinex_HIGH,bitfinex_LOW,bitfinex_VOLUME
345,2020/04/15 15:00,6735.066101,6717,6750,6707.5,411.7965727
346,2020/04/15 14:00,6741.2,6735,6779.4,6728.9,215.0310994
347,2020/04/15 13:00,6723.8,6741.188487,6759.905401,6701,356.9215851
348,2020/04/15 12:00,6786.6,6723.8,6787.645352,6700,1233.854547
349,2020/04/15 11:00,6792.1,6788,6804.690801,6756,249.2037626
350,2020/04/15 10:00,6844.8,6791.7,6873.082069,6766,289.0682419
351,2020/04/15 9:00,6851.256027,6845.5,6863.2,6838.7,154.538536
352,2020/04/15 8:00,6867.867632,6851.256027,6883.3,6841.794763,276.9861643
353,2020/04/15 7:00,6894,6871.5,6898.8,6865.2,161.7508062
354,2020/04/15 6:00,6917.1,6894,6926.1,6890.7,61.22420912
355,2020/04/15 5:00,6904.2,6917.1,6917.1,6885.6,55.55881907
356,2020/04/15 4:00,6914.016617,6904.2,6940.6,6904.2,72.63706479
357,2020/04/15 3:00,6904.076766,6914.016617,6919.724693,6886.6,61.29206397
358,2020/04/15 2:00,6881.9,6904,6909.8,6878,66.80428874
359,2020/04/15 1:00,6839.9,6881.4,6881.4,6837,59.80261262
360,2020/04/15 0:00,6872.9,6839.9,6872.9,6808,436.8381227
361,2020/04/14 23:00,6880.1,6874,6897.541752,6850,57.09779757
362,2020/04/14 22:00,6860.3,6882,6912,6842,55.82465608
363,2020/04/14 21:00,6868.9,6860.3,6888,6847.4,83.7208719
364,2020/04/14 20:00,6922,6868.9,6931.7,6845,138.2232353
365,2020/04/14 19:00,6916.001009,6922,6928.7,6862.9,75.65642481
366,2020/04/14 18:00,6920.261823,6916,6946.122916,6892.6,116.0857587
367,2020/04/14 17:00,6956,6920.261823,6985,6920,190.9418635
368,2020/04/14 16:00,6917.8,6956,6960,6892.6,119.0098765
369,2020/04/14 15:00,6900.1,6917.8,6947.9,6889,182.6152229
370,2020/04/14 14:00,6895,6899.446405,6964.2,6871.8,692.9203585
371,2020/04/14 13:00,6845.7,6894.998182,6895,6844.3,185.1588183
372,2020/04/14 12:00,6839.9,6847.2,6853.5,6813.6,363.0028802
373,2020/04/14 11:00,6835,6837.3,6872.9,6820,80.63424909
374,2020/04/14 10:00,6853.770532,6835.5,6881,6835.5,184.6255666
375,2020/04/14 9:00,6792.4,6854.2,6859,6782.3,151.4452159
376,2020/04/14 8:00,6824,6790.4,6824.048204,6762.6,541.7137786
377,2020/04/14 7:00,6879.763135,6824,6901,6820.5,237.2465461
378,2020/04/14 6:00,6892.4,6875.9,6892.4,6868.1,76.04134764
379,2020/04/14 5:00,6892.3,6892.725212,6905.2,6877.7,69.48212681
380,2020/04/14 4:00,6895.1,6892.4,6927.9,6884.2,254.9666356
381,2020/04/14 3:00,6861.4,6895,6905,6844.6,182.4629434
382,2020/04/14 2:00,6856.190203,6861.2,6870,6855.1,52.75720252
383,2020/04/14 1:00,6837,6855.8,6856.5,6812.2,61.82564792
384,2020/04/14 0:00,6847.30542,6837,6880,6814.3,148.8831276
385,2020/04/13 23:00,6880,6848.7,6900,6827.1,397.8560616
386,2020/04/13 22:00,6843.279371,6879.952858,6900,6814.1,208.1004795
387,2020/04/13 21:00,6823.7,6837.5,6891.9,6803,458.0904342
388,2020/04/13 20:00,6784.1,6823.6,6839.961403,6781.9,560.6917343
389,2020/04/13 19:00,6759,6786.9,6815,6759,230.9942881
390,2020/04/13 18:00,6760.9,6759,6790.9,6759,151.4573891
391,2020/04/13 17:00,6759.579591,6760.8,6790.7,6748.5,171.5631844
392,2020/04/13 16:00,6770.811201,6757.3,6808.2,6746.8,316.8810369
393,2020/04/13 15:00,6723.259042,6774.3,6824,6710.8,436.4221439
394,2020/04/13 14:00,6627.3,6730.5,6766.5,6623.4,606.1224795
395,2020/04/13 13:00,6697.3,6627.4,6736,6623.4,648.0360661
396,2020/04/13 12:00,6780.5,6696.1,6780.5,6675.3,545.1150117
397,2020/04/13 11:00,6730.2,6781,6840,6704.8,914.8812084
398,2020/04/13 10:00,6690.4,6730.2,6730.6,6690.4,185.5966642
399,2020/04/13 9:00,6710.2,6690.3,6710.2,6675.8,343.1891179
400,2020/04/13 8:00,6706.6,6710.2,6724.5,6697,229.2702339
401,2020/04/13 7:00,6742.2,6706.504438,6745.9,6695,110.3665796
402,2020/04/13 6:00,6704,6742.2,6744.7,6697.3,186.5994375
403,2020/04/13 5:00,6695.9,6704,6720,6692.328709,79.06430962
404,2020/04/13 4:00,6689.8,6695.3,6717.304798,6656.5,642.8967284
405,2020/04/13 3:00,6729.692091,6690.2,6733.7,6685,121.0030097
406,2020/04/13 2:00,6697.555759,6729.692091,6745.712062,6670,649.0879649
407,2020/04/13 1:00,6727.582758,6697.9,6737.9,6658.3,350.089275
408,2020/04/13 0:00,6916.6,6727.6,6917,6571.1,4134.996039
409,2020/04/12 23:00,7047.2,6919,7057.2,6900,480.5615576
410,2020/04/12 22:00,7129.8,7047.5,7155.8,6979.1,691.2780149
411,2020/04/12 21:00,7119.915803,7129.8,7142.1,7088.4,192.7420142
412,2020/04/12 20:00,7135.1,7118.7,7166,7088,397.4737348
413,2020/04/12 19:00,7121.3,7135,7168.5,7117.5,214.5613452
414,2020/04/12 18:00,7124.9,7121.306369,7153.1,7096.5,801.1823718
415,2020/04/12 17:00,7155.4,7124.9,7192.5,7080.1,780.3565165
416,2020/04/12 16:00,7032,7158.9,7158.9,7031.9,996.8750232
417,2020/04/12 15:00,6983.8,7031.963341,7038,6983.8,249.88954
418,2020/04/12 14:00,6928.7,6983.7,7084.5,6924.3,1943.613949
419,2020/04/12 13:00,6920,6928.622875,6940,6898.6,222.0048003
420,2020/04/12 12:00,6870,6920,6944,6870,262.8222113
421,2020/04/12 11:00,6846.278567,6870,6898.6,6846.278567,141.0230489
422,2020/04/12 10:00,6865,6846.2,6865.1,6845.5,32.27730604
423,2020/04/12 9:00,6848.7,6865,6869.9,6848.6,55.3662934
424,2020/04/12 8:00,6843.2,6848.6,6851.7,6843.1,121.0431771
425,2020/04/12 7:00,6835.5,6843.2,6843.2,6819.8,318.0267926
426,2020/04/12 6:00,6841.3,6834.4,6848.2,6821.1,48.89544357
427,2020/04/12 5:00,6824,6841.2,6851.9,6815.1,106.0742259
428,2020/04/12 4:00,6817.1,6824.4,6828.1,6797.6,228.8391878
429,2020/04/12 3:00,6827.8,6817.6,6837.5,6812.3,63.55122404
430,2020/04/12 2:00,6854.6,6827.9,6854.6,6807.4,230.1441155
431,2020/04/12 1:00,6875,6854.589546,6885.3,6846.3,110.4468455
432,2020/04/12 0:00,6884.5,6875,6908.8,6870.5,200.0505651
433,2020/04/11 23:00,6865.9,6884.5,6886.1,6851.1,99.8093011
434,2020/04/11 22:00,6880,6866.8,6890.9,6854.3,751.4116456
435,2020/04/11 21:00,6807.8,6880,6886.3,6790,352.0364163
436,2020/04/11 20:00,6821,6806.6,6821,6780,238.782194
437,2020/04/11 19:00,6828.5,6820.5,6854,6806,222.2263438
438,2020/04/11 18:00,6800.2,6828.1,6843.1,6798.4,112.4345404
439,2020/04/11 17:00,6826.9,6800,6835.8,6800,301.7837715
440,2020/04/11 16:00,6847.2,6826.9,6870,6801,278.6207214
441,2020/04/11 15:00,6825.1,6847.2,6872.1,6824.3,75.67733
442,2020/04/11 14:00,6864.488852,6825.1,6864.488852,6814.6,194.9562146
443,2020/04/11 13:00,6883.77579,6864.4,6891.3,6853.1,49.59415864
444,2020/04/11 12:00,6897.064398,6883.7,6902.1,6867.3,52.27434534
445,2020/04/11 11:00,6853.8,6897,6903.7,6853.8,70.72025986
446,2020/04/11 10:00,6875.3,6856.8,6882.206393,6853.5,60.40243151
447,2020/04/11 9:00,6893.152421,6875.366994,6895,6849.9,183.3434197
448,2020/04/11 8:00,6890.4,6893.152421,6908.6,6874.4,96.25315601
449,2020/04/11 7:00,6936.3,6886.3,6936.930222,6872.3,196.2826468
450,2020/04/11 6:00,6940.433214,6936.1,6947.8,6926,81.64773768
451,2020/04/11 5:00,6924.37987,6940.433214,6946.9,6913.4,84.79155274
452,2020/04/11 4:00,6918.6,6924.5,6957.8,6915,176.3112148
453,2020/04/11 3:00,6917.3,6917.3,6927.7,6902.3,95.3088884
454,2020/04/11 2:00,6917.8,6917.3,6930.4,6895.3,91.72734672
455,2020/04/11 1:00,6914,6917.5,6933,6897,100.7649481
456,2020/04/11 0:00,6874.3,6913.9,6914,6850.1,100.9526003
457,2020/04/10 23:00,6868.69634,6875.5,6884.8,6832.4,92.18601864
458,2020/04/10 22:00,6907.7,6868.69634,6924,6834,195.4301738
459,2020/04/10 21:00,6922.1,6903.2,6946.5,6896.8,141.7659175
460,2020/04/10 20:00,6915.2,6921.3,6926.2,6890.93661,68.60938475
461,2020/04/10 19:00,6919.108991,6915.2,6949.6,6869,225.3622093
462,2020/04/10 18:00,6869.5,6919.2,6925.1,6862,333.8785059
463,2020/04/10 17:00,6869.1,6868.9,6906.5,6853,240.9637666
464,2020/04/10 16:00,6780.4,6876.3,6876.3,6756.3,577.6725424
465,2020/04/10 15:00,6864,6780.4,6878.1,6757.8,1223.040144
466,2020/04/10 14:00,6912,6867.7,6923.496296,6842,665.0298877
467,2020/04/10 13:00,6936,6912.5,6936,6808.9,1087.224782
468,2020/04/10 12:00,6905.1,6935,6996.418409,6894.9,974.3074205
469,2020/04/10 11:00,6941.3,6905.1,6944.9,6904,205.1603813
470,2020/04/10 10:00,6924.162111,6941.1,6950,6909,344.8353912
471,2020/04/10 9:00,6928,6924.162111,6941.5,6866.1,490.5886755
472,2020/04/10 8:00,6936.1,6928.1,6961.9,6886,988.9794456
473,2020/04/10 7:00,6974.2,6934.6,6974.2,6874.1,2463.02669
474,2020/04/10 6:00,6966.2,6974.2,7014.8,6950,349.2628348
475,2020/04/10 5:00,7144.5,6968.3,7144.6,6907.3,3202.752063
476,2020/04/10 4:00,7185.8,7144.6,7185.8,7081.1,1204.554972
477,2020/04/10 3:00,7254.1,7185.8,7258.714764,7175,403.260346
478,2020/04/10 2:00,7267.5,7254.144355,7275.8,7223.3,221.9496746
479,2020/04/10 1:00,7301.7,7268.6,7303.140665,7258.2,61.54688673
480,2020/04/10 0:00,7293.7,7302,7305.761997,7261,83.21195467
481,2020/04/09 23:00,7319.2,7293.7,7320.8,7284.8,50.44472808
482,2020/04/09 22:00,7315.8,7321.3,7321.3,7293,232.366972
483,2020/04/09 21:00,7313.2,7314.4,7317.7,7278.5,250.1929831
484,2020/04/09 20:00,7276.1,7314,7317.5,7258.4,65.15909604
485,2020/04/09 19:00,7260,7276.2,7288.3,7255,139.2402601
486,2020/04/09 18:00,7305,7260,7305,7255.5,220.4883536
487,2020/04/09 17:00,7290.1,7304.933891,7322.6,7282.2,120.7504276
488,2020/04/09 16:00,7288.7,7291.8,7309.9,7280.148646,84.62283098
489,2020/04/09 15:00,7335,7288.7,7335,7266,217.7464307
490,2020/04/09 14:00,7350.495548,7335,7362.2,7305.9,283.3231387
491,2020/04/09 13:00,7320.6,7350.495548,7358.9,7281.6,828.1815912
492,2020/04/09 12:00,7193.4,7320.6,7324.9,7117,1425.939666
493,2020/04/09 11:00,7319.255671,7194.9,7338.9,7150,946.8814081
494,2020/04/09 10:00,7302.1,7317.9,7326.4,7291.9,79.83650223
495,2020/04/09 9:00,7344.467545,7302.7,7344.467545,7302.4,139.3285485
496,2020/04/09 8:00,7348.1,7344.467545,7365.4,7325,359.11923
497,2020/04/09 7:00,7321.9511,7342.8,7365.7,7301.3,386.2303707
498,2020/04/09 6:00,7323.9,7321,7333.5,7312.7,98.95835706
499,2020/04/09 5:00,7300.9,7323.9,7324,7290.1,118.3042976
500,2020/04/09 4:00,7295.9,7301,7306.4,7254.6,679.9876452
501,2020/04/09 3:00,7330.3,7296.3,7330.3,7276.5,178.4879099
502,2020/04/09 2:00,7323.3,7330.7,7336.1,7307,70.61758143
503,2020/04/09 1:00,7350.8,7323.6,7361.5,7303.1,657.6630685
504,2020/04/09 0:00,7367.1,7350,7370.7,7330.7,120.3357052
505,2020/04/08 23:00,7369.086114,7367,7390.2,7350.1,165.9700652
506,2020/04/08 22:00,7335.1,7369.1,7381,7330,186.0866742
507,2020/04/08 21:00,7326.3,7335.1,7370,7299.5,206.8117265
508,2020/04/08 20:00,7318.140331,7326.3,7371.6,7315.4,477.4989298
509,2020/04/08 19:00,7329,7316.1,7342.8,7266.7,212.0551158
510,2020/04/08 18:00,7313.5,7328.9,7339.9,7302,128.26073
511,2020/04/08 17:00,7332.392393,7311.3,7355.2,7305.3,251.6710739
512,2020/04/08 16:00,7282,7332.392393,7340,7262.4,221.9171105
513,2020/04/08 15:00,7275.967956,7280.5,7304.3,7265,262.292938
514,2020/04/08 14:00,7220.9,7275.941527,7276,7218.7,135.983516
515,2020/04/08 13:00,7284.949755,7219.3,7307.1,7206.6,302.0634005
516,2020/04/08 12:00,7298.664082,7285,7354.5,7237.9,270.7595523
517,2020/04/08 11:00,7254.7,7298.9,7305.9,7245.2,129.3764953
518,2020/04/08 10:00,7310.086368,7260,7346.9,7223.1,355.7177597
519,2020/04/08 9:00,7297.1,7310,7323.9,7282,156.7536109
520,2020/04/08 8:00,7321.944248,7295.4,7332.2,7249.8,611.9034752
521,2020/04/08 7:00,7318.2,7321.8,7352,7307.8,125.1811305
522,2020/04/08 6:00,7416,7315.6,7420,7300,506.9741879
523,2020/04/08 5:00,7360.802428,7416,7418.7,7335.8,367.1063038
524,2020/04/08 4:00,7356.5,7360.9,7389.6,7339,1098.59959
525,2020/04/08 3:00,7264.7,7357.2,7393.1,7264.7,721.7539005
526,2020/04/08 2:00,7160.1,7264.7,7298.2,7160.1,877.4079786
527,2020/04/08 1:00,7160.5,7160,7189.9,7155.3,212.8632263
528,2020/04/08 0:00,7201.8,7158,7217.8,7151.644912,197.4146712
529,2020/04/07 23:00,7176.2,7202.998329,7215,7174.1,167.563348
530,2020/04/07 22:00,7180.4,7172.267904,7205.4,7130,160.9640072
531,2020/04/07 21:00,7129.733577,7180.4,7228.6,7092.9,499.3082993
532,2020/04/07 20:00,7291.3,7129.8,7292.7,7088,1575.118217
533,2020/04/07 19:00,7307.7,7291.9,7371.4,7283.7,118.1857934
534,2020/04/07 18:00,7354.3,7307.8,7354.3,7289.8,178.0234257
535,2020/04/07 17:00,7373.5,7354.5,7378,7328.5,153.6415089
536,2020/04/07 16:00,7334.1,7373.6,7392.2,7330.7,122.2689563
537,2020/04/07 15:00,7289.3,7334.1,7349,7288.3,175.7834742
538,2020/04/07 14:00,7355.1,7289.256371,7358.1,7258.2,547.8814137
539,2020/04/07 13:00,7347.2,7355.2,7398,7346.6,380.5780856
540,2020/04/07 12:00,7384.444724,7350,7452,7303.8,1110.356927
541,2020/04/07 11:00,7429.9,7383.1,7429.9,7354.8,231.4092034
542,2020/04/07 10:00,7380.289685,7429.951786,7443,7380.2,652.5331379
543,2020/04/07 9:00,7369.9,7380.3,7380.3,7349.3,369.8345883
544,2020/04/07 8:00,7391.2,7369.890719,7396,7334.3,176.2063925
545,2020/04/07 7:00,7322,7390.9,7395.825051,7317.7,241.8946389
546,2020/04/07 6:00,7292,7322,7322,7272.2,107.1361385
547,2020/04/07 5:00,7263.7,7295.5,7305,7255.6,79.49009263
548,2020/04/07 4:00,7335.1,7262,7338.7,7237.4,172.2891001
549,2020/04/07 3:00,7320.1,7334.1,7335.9,7272.1,187.2752785
550,2020/04/07 2:00,7355.5,7320.1,7387.7,7246.5,1577.244028
551,2020/04/07 1:00,7377.756859,7356.2,7417,7341,729.8504266
552,2020/04/07 0:00,7340.2,7377.7,7454.3,7317.5,2278.516347
553,2020/04/06 23:00,7287.1,7340.2,7364.4,7249.969495,950.97512
554,2020/04/06 22:00,7312.8,7287.1,7312.8,7253.4,159.4620753
555,2020/04/06 21:00,7242,7312.7,7317.2,7226.3,305.5759208
556,2020/04/06 20:00,7280,7242,7304.516754,7211,460.9153181
557,2020/04/06 19:00,7255,7280.1,7313.1,7238.6,1528.730579
558,2020/04/06 18:00,7222.2,7255,7255,7190.1,482.631029
559,2020/04/06 17:00,7168.1,7222,7241,7146.1,1070.053265
560,2020/04/06 16:00,7160.3,7168.036474,7195.8,7096,681.6796989
561,2020/04/06 15:00,7118.89266,7160.3,7165.2,7098.9,336.7314325
562,2020/04/06 14:00,7118.4,7118.8,7132.6,7070.3,208.1630032
563,2020/04/06 13:00,7148.8,7118.9,7174.5,7061.2,310.400406
564,2020/04/06 12:00,7109.9,7148.4,7174.8,7109.9,369.9427871
565,2020/04/06 11:00,7097.007602,7109.9,7127,7088.042916,254.094254
566,2020/04/06 10:00,7117.9,7097,7173.2,7086.1,760.2781137
567,2020/04/06 9:00,7061.9,7117.3,7151,7061.9,902.7644684
568,2020/04/06 8:00,7053.1,7061.9,7098.3,7024.159632,405.3558891
569,2020/04/06 7:00,7097.2,7053.081027,7111,6972.7,2209.58393
570,2020/04/06 6:00,7001.9,7095.2,7110.9,6972.223707,966.4480854
571,2020/04/06 5:00,6957.3,7001.1,7028.5,6927.8,931.0573595
572,2020/04/06 4:00,6850.1,6954.7,6967.2,6850.094351,514.0322027
573,2020/04/06 3:00,6835.9,6850.1,6863.9,6835.8,79.67809321
574,2020/04/06 2:00,6856.5,6835.9,6866.3,6809.5,99.14121043
575,2020/04/06 1:00,6880.8,6856.5,6900,6841,174.2835921
576,2020/04/06 0:00,6780.8,6881,6889.9,6775.1,423.7133096
577,2020/04/05 23:00,6810,6780.2,6817,6778,90.20136323
578,2020/04/05 22:00,6767.4,6809.4,6819,6761,140.6352513
579,2020/04/05 21:00,6763.3,6767.4,6810,6729.2,121.3991814
580,2020/04/05 20:00,6798.4,6763.5,6800,6739.6,144.2634268
581,2020/04/05 19:00,6801.3,6800,6820,6797.4,273.3773004
582,2020/04/05 18:00,6800,6801.2,6820,6791,203.3378971
583,2020/04/05 17:00,6788.4,6800,6841.4,6690.2,1273.271275
584,2020/04/05 16:00,6792.1,6788.3,6800,6777.4,163.6519444
585,2020/04/05 15:00,6790,6794.6,6813,6780,462.7048697
586,2020/04/05 14:00,6806.7,6790,6808,6780,118.9341583
587,2020/04/05 13:00,6795.6,6807.4,6829.9,6790,86.69950714
588,2020/04/05 12:00,6794.9,6795.6,6800,6771.1,83.8478477
589,2020/04/05 11:00,6764.034044,6794.936325,6824,6764,255.5902217
590,2020/04/05 10:00,6784.6,6764,6789.4,6755,261.0943665
591,2020/04/05 9:00,6791.3,6784.7,6843.1,6774.020977,225.010112
592,2020/04/05 8:00,6787.6,6791.2,6799.4,6773.3,277.6009544
593,2020/04/05 7:00,6790,6785.5,6799.4,6774.5,281.1372818
594,2020/04/05 6:00,6808.4,6789.9,6808.4,6755.4,504.3236166
595,2020/04/05 5:00,6796.8,6809.7,6868.6,6784.1,135.3374613
596,2020/04/05 4:00,6821,6795.5,6821.7,6768.4,144.228718
597,2020/04/05 3:00,6859,6821.1,6859,6815,52.32305425
598,2020/04/05 2:00,6868.9,6859,6869.5,6821.4,76.51439002
599,2020/04/05 1:00,6881.9,6866.4,6901.1,6857,139.0061643
600,2020/04/05 0:00,6880.6,6881.9,6917.9,6857,138.1862856
601,2020/04/04 23:00,6865,6880.1,6886.6,6838.804599,59.24657724
602,2020/04/04 22:00,6881.6,6868.5,6896.7,6810,208.8550526
603,2020/04/04 21:00,6852.2,6880.6,6906.4,6850.1,236.5822072
604,2020/04/04 20:00,6760.1,6851,7014,6759,2160.513835
605,2020/04/04 19:00,6797.529524,6760.036196,6799,6735.72496,151.856747
606,2020/04/04 18:00,6796.665124,6797.5,6816,6789.1,59.90715637
607,2020/04/04 17:00,6803.4,6796.665124,6819.1,6779.3,259.3067525
608,2020/04/04 16:00,6744,6803.5,6809.090867,6735.9,289.5764172
609,2020/04/04 15:00,6722.4,6743.9,6775,6722.3,119.7495258
610,2020/04/04 14:00,6745.017255,6722.326768,6750,6719.4,88.15724505
611,2020/04/04 13:00,6730.1,6745.1,6754,6705.4,63.05949894
612,2020/04/04 12:00,6710.9,6730,6744.5,6682.564392,188.895965
613,2020/04/04 11:00,6893.4,6712.3,6928,6660,1061.733927
614,2020/04/04 10:00,6857.8,6891,6900,6825.1,352.9030528
615,2020/04/04 9:00,6790.1,6857.1,6875,6762.6,497.7404903
616,2020/04/04 8:00,6753.9,6790.1,6790.1,6752,161.8927047
617,2020/04/04 7:00,6744.4,6754.3,6758.7,6738.2,110.5450806
618,2020/04/04 6:00,6749.3,6744.4,6750,6716.9,36.19689442
619,2020/04/04 5:00,6731,6749.3,6770.1,6724.1,259.7100024
620,2020/04/04 4:00,6714.4,6731.9,6749.9,6698,81.75159833
621,2020/04/04 3:00,6700,6714.4,6725.3,6684,99.12716627
622,2020/04/04 2:00,6770.73314,6700,6770.8,6700,226.5179068
623,2020/04/04 1:00,6765.6,6770.8,6815,6760.1,281.0294936
624,2020/04/04 0:00,6742,6765.6,6773.2,6723.9,69.47775279
625,2020/04/03 23:00,6777.23095,6740.8,6791.7,6731,94.90191984
626,2020/04/03 22:00,6743,6784,6785,6724,57.66962579
627,2020/04/03 21:00,6706.9,6742.1,6766,6679.8,212.8148576
628,2020/04/03 20:00,6781.4,6704.3,6820,6685.6,367.1866077
629,2020/04/03 19:00,6755.809791,6780.2,6800.6,6742.2,305.6415713
630,2020/04/03 18:00,6724.9,6755.9,6762.7,6691.2,276.3978375
631,2020/04/03 17:00,6762.9,6728.1,6801,6678,498.0327616
632,2020/04/03 16:00,6723.4,6761.6,6780,6623.3,968.2780269
633,2020/04/03 15:00,6795,6727.9,6840.6,6689.8,1087.874554
634,2020/04/03 14:00,6858,6794.3,6879.4,6726.5,1420.325292
635,2020/04/03 13:00,6939.2,6858,6953.6,6840.2,523.5006569
636,2020/04/03 12:00,7024,6940,7036,6870,548.3083125
637,2020/04/03 11:00,7028.5,7021.2,7049.1,6960.3,413.8883501
638,2020/04/03 10:00,6980,7032.8,7048.8,6928.008253,548.327351
639,2020/04/03 9:00,6944.4,6980,6990.1,6914,222.8214529
640,2020/04/03 8:00,6951.7,6944.5,6999,6884.1,542.6284368
641,2020/04/03 7:00,6818,6949.2,6990,6808,926.2361128
642,2020/04/03 6:00,6796.4,6818.7,6850,6785.8,217.4212543
643,2020/04/03 5:00,6800.7,6796.5,6808.9,6763.8,81.69427845
644,2020/04/03 4:00,6804,6801.3,6812.3,6780.3,39.20106306
645,2020/04/03 3:00,6823,6803.6,6843.8,6792.6,112.2832882
646,2020/04/03 2:00,6821.9,6823,6844.7,6793,77.64442009
647,2020/04/03 1:00,6757.7,6824.3,6828.8,6730.1,285.310566
648,2020/04/03 0:00,6811.8,6754.7,6830.1,6754,140.0100626
649,2020/04/02 23:00,6874.4,6810.7,6874.437685,6754,170.295725
650,2020/04/02 22:00,6844.4,6874.437685,6879.8,6800,470.0155042
651,2020/04/02 21:00,6768.2,6847.301595,6867.5,6739.4,470.7887557
652,2020/04/02 20:00,6828.5,6772,6831.4,6686,1026.955786
653,2020/04/02 19:00,6811.750464,6828,6897.5,6750,1784.37216
654,2020/04/02 18:00,7106.4,6811.750464,7110,6750.1,3732.881116
655,2020/04/02 17:00,6938.5,7106.3,7283.5,6938.5,4534.179551
656,2020/04/02 16:00,6818.9,6938.4,6938.5,6804.3,1198.710338
657,2020/04/02 15:00,6796.2,6818.6,6849.1,6751.2,679.8987032
658,2020/04/02 14:00,6658.4,6795.692167,6850,6658,1289.913023
659,2020/04/02 13:00,6672.6,6658.7,6690,6639.4,248.1267884
660,2020/04/02 12:00,6713.8,6672.9,6745.6,6654.4,588.6778007
661,2020/04/02 11:00,6668,6713.8,6724.4,6625.5,284.8227268
662,2020/04/02 10:00,6663.6,6668,6728.1,6637.1,409.0084754
663,2020/04/02 9:00,6671,6664.9,6674.6,6650.2,168.5197381
664,2020/04/02 8:00,6670.5,6671,6687.9,6627.9,342.6739762
665,2020/04/02 7:00,6665,6670.5,6701.6,6641.2,401.1847768
666,2020/04/02 6:00,6625.441883,6665,6670,6617.1,227.5973194
667,2020/04/02 5:00,6623.3,6625.5,6625.5,6591,106.0882156
668,2020/04/02 4:00,6631.9,6613.5,6656.9,6612.9,149.6248937
669,2020/04/02 3:00,6634.9,6632.3,6641,6606.1,121.7118678
670,2020/04/02 2:00,6593.6,6634.9,6641.7,6593.5,245.3699949
671,2020/04/02 1:00,6656.4,6593.6,6678.8,6580,423.4699257
672,2020/04/02 0:00,6679.5,6656.4,6774,6627.9,1029.693551
673,2020/04/01 23:00,6559.302086,6675,6726.5,6542,1629.933162
674,2020/04/01 22:00,6383.6,6559.3,6666.6,6383.1,1521.147846
675,2020/04/01 21:00,6369.3,6381.4,6445,6369.2,428.5019161
676,2020/04/01 20:00,6223.3,6369.2,6400,6209.8,884.1968304
677,2020/04/01 19:00,6219.3,6223.8,6238.4,6203.2,365.4567324
678,2020/04/01 18:00,6217.7,6220,6239.4,6211,168.5905861
679,2020/04/01 17:00,6211,6218.1,6231.2,6189.1,161.4138592
680,2020/04/01 16:00,6253.341565,6211.079074,6253.4,6180,659.3471192
681,2020/04/01 15:00,6265,6253.3,6271.8,6244.707953,220.2382628
682,2020/04/01 14:00,6219.434896,6264,6284.3,6217.1,350.9004215
683,2020/04/01 13:00,6242.4,6219.434896,6256.7,6206.6,502.0244123
684,2020/04/01 12:00,6309.6,6242.4,6350,6242.3,1019.237496
685,2020/04/01 11:00,6310,6309.7,6315.1,6290.7,106.7146713
686,2020/04/01 10:00,6315.708936,6310,6340.2,6308.9,66.11560857
687,2020/04/01 9:00,6326.459076,6315.7,6334.2,6290.7,351.8753074
688,2020/04/01 8:00,6344.9,6328.1,6345.6,6305.1,117.6478804
689,2020/04/01 7:00,6320.6,6344.490104,6355.9,6308.5,98.02511562
690,2020/04/01 6:00,6325.2,6318.2,6341.5,6305.5,279.1541962
691,2020/04/01 5:00,6359.8,6323.2,6359.9,6315.4,72.36967208
692,2020/04/01 4:00,6392,6359.9,6396,6351.9,49.17059696
693,2020/04/01 3:00,6335.3,6392.4,6404.2,6331.413454,161.16345
694,2020/04/01 2:00,6315.56916,6335.3,6343.9,6315.5,145.9378644
695,2020/04/01 1:00,6330.2,6315.56916,6345.9,6315.1,276.8208959
696,2020/04/01 0:00,6429,6331,6439.9,6283,1598.491094
